epoch,train_loss,val_loss,train_acc,val_acc
43,0.5280663233757019,0.5324397459626198,0.7351,0.7421875
44,0.5288944940567016,0.5263900831341743,0.7378,0.765625
45,0.522045227432251,0.5151238888502121,0.7413,0.78125
46,0.5174881252288819,0.5184398144483566,0.7431,0.765625
47,0.5177830440998077,0.4996873810887337,0.7429,0.78125
48,0.5074286786079407,0.5036033317446709,0.75025,0.7578125
49,0.5063946142196655,0.49110351502895355,0.7512,0.7734375
50,0.5058665982246399,0.49793295562267303,0.75135,0.75390625
51,0.5005366655349731,0.48797210305929184,0.7561,0.765625
52,0.4973116671562195,0.4705853685736656,0.75845,0.78125
53,0.4977888511657715,0.4937451407313347,0.7585,0.78515625
54,0.49212293124198914,0.4864089712500572,0.76345,0.76953125
55,0.48628118686676025,0.48516248166561127,0.76705,0.7734375
56,0.48287341604232786,0.46770013868808746,0.7658,0.7734375
57,0.4777492890357971,0.4568038284778595,0.7685,0.80078125
58,0.48343861083984374,0.46101827174425125,0.76905,0.8046875
59,0.47245187711715697,0.46399401128292084,0.777,0.78125
60,0.477498210144043,0.46568746119737625,0.76965,0.79296875
61,0.4747860695838928,0.47529470175504684,0.77405,0.7734375
62,0.46844407939910887,0.47229670733213425,0.7755,0.80078125
63,0.470515811252594,0.462898388504982,0.7756,0.79296875
64,0.4690181484222412,0.451168529689312,0.77715,0.8125
65,0.4666903458118439,0.4608106017112732,0.7807,0.796875
66,0.4607920303821564,0.46306682378053665,0.78165,0.8046875
67,0.4586304822921753,0.44315532594919205,0.78135,0.82421875
68,0.4643666964530945,0.4364667683839798,0.777,0.8125
69,0.45429351654052735,0.4485406056046486,0.7866,0.80078125
70,0.44989926052093504,0.4496786966919899,0.78835,0.8046875
71,0.45507818756103513,0.46128270775079727,0.78535,0.77734375
72,0.44993928723335264,0.44861000031232834,0.786,0.80859375
73,0.4495266538143158,0.4307381957769394,0.7872,0.8203125
74,0.44841935453414916,0.444475881755352,0.79,0.80859375
75,0.44240982432365417,0.4273513928055763,0.79335,0.8203125
76,0.4425719303131104,0.4345245286822319,0.79645,0.80078125
77,0.4441948278427124,0.4388657212257385,0.79045,0.8125
78,0.4447506472110748,0.43052898347377777,0.79405,0.80859375
79,0.438882531785965,0.43292123824357986,0.79745,0.83203125
80,0.43407643089294434,0.41846825927495956,0.79885,0.82421875
81,0.4415527678489685,0.4210793524980545,0.7955,0.82421875
82,0.4382034992694855,0.4028850197792053,0.79435,0.8203125
83,0.4373493499279022,0.40149782598018646,0.7953,0.83984375
84,0.4312602143287659,0.4186166524887085,0.7998,0.828125
85,0.43011420669555667,0.42001741379499435,0.79995,0.82421875
86,0.4246574496269226,0.4202910214662552,0.80335,0.8203125
87,0.4273494840621948,0.42447154968976974,0.8048,0.8203125
88,0.4237845883369446,0.43073826283216476,0.80465,0.8203125
89,0.42860755615234375,0.40117668360471725,0.80255,0.828125
90,0.42496470308303835,0.4178396612405777,0.80425,0.82421875
91,0.42448256092071535,0.4057861268520355,0.8028,0.83203125
92,0.4198540192604065,0.41972865909338,0.8072,0.8125
93,0.41642294645309447,0.40388572961091995,0.80825,0.82421875
94,0.41393727626800536,0.411979503929615,0.8087,0.80859375
95,0.4194935640335083,0.41317929327487946,0.80655,0.80859375
96,0.4131172592639923,0.4210156351327896,0.80855,0.828125
97,0.416974302482605,0.4216076582670212,0.8082,0.8125
98,0.41281582808494566,0.40802114456892014,0.8115,0.796875
99,0.41685282883644104,0.4077434837818146,0.81,0.828125
100,0.40842252831459047,0.41353991627693176,0.81425,0.80078125
101,0.4097147249221802,0.40847965329885483,0.81355,0.82421875
102,0.40811865072250364,0.4228327125310898,0.8104,0.8125
103,0.406179651260376,0.41968030482530594,0.8152,0.79296875
104,0.4080488697052002,0.41018030792474747,0.81165,0.828125
105,0.40601843891143796,0.3994791731238365,0.81575,0.828125
106,0.4054531057357788,0.4062652662396431,0.8157,0.8203125
107,0.4038381539821625,0.4153246283531189,0.81545,0.81640625
108,0.40113969240188596,0.42312120646238327,0.81685,0.828125
109,0.40278168873786924,0.404102198779583,0.8164,0.82421875
110,0.39788669533729554,0.40855271369218826,0.81885,0.82421875
111,0.4008834198474884,0.41164443641901016,0.819,0.80859375
112,0.39976060719490053,0.4024002477526665,0.81505,0.83203125
113,0.40333279304504394,0.4222137778997421,0.81535,0.8203125
114,0.3959600185394287,0.40354009717702866,0.82005,0.83203125
115,0.40067100934982297,0.4160541817545891,0.81595,0.84375
116,0.39207397089004514,0.4332439452409744,0.8214,0.8203125
117,0.3930195523262024,0.40271302312612534,0.82325,0.828125
118,0.3942326595783234,0.4120194762945175,0.8235,0.83984375
119,0.39480538868904114,0.40436357259750366,0.81915,0.8203125
120,0.38788429746627806,0.3912757560610771,0.82375,0.82421875
121,0.3911956453323364,0.4124899059534073,0.8203,0.83984375
122,0.39582355194091795,0.40295378863811493,0.81985,0.83984375
123,0.3955891312122345,0.3876914903521538,0.82075,0.84765625
124,0.3846667812347412,0.40515797585248947,0.8298,0.8359375
125,0.3907083990097046,0.4091288894414902,0.8246,0.8359375
126,0.3888316789150238,0.388448603451252,0.82115,0.82421875
127,0.3801117916584015,0.4104616418480873,0.8268,0.83203125
128,0.3833368413925171,0.41809913516044617,0.8225,0.83203125
129,0.38007799797058106,0.40816476196050644,0.8259,0.8359375
130,0.38667661390304564,0.4100125655531883,0.825,0.828125
131,0.38438105430603026,0.3791003152728081,0.82795,0.83984375
132,0.3793401351451874,0.39025764912366867,0.82725,0.84375
133,0.38094428238868716,0.38951433449983597,0.8284,0.84375
134,0.38056309292316437,0.40473440289497375,0.82945,0.8203125
135,0.3767457211494446,0.3995615839958191,0.83045,0.82421875
136,0.3809452610492706,0.3985786885023117,0.82825,0.8359375
137,0.3766949956417084,0.3917797803878784,0.82955,0.8515625
138,0.3744175787448883,0.3868556097149849,0.83385,0.859375
139,0.3793819348812103,0.39244188368320465,0.8283,0.84375
140,0.37862874999046325,0.3952784538269043,0.82865,0.83984375
141,0.37865814723968505,0.3753725066781044,0.82935,0.84375
142,0.37699792351722716,0.39409225434064865,0.83165,0.83984375
143,0.3756062017440796,0.3843718022108078,0.8299,0.84375
144,0.3713106801986694,0.3835757076740265,0.83305,0.85546875
145,0.3712599757671356,0.39789336174726486,0.8334,0.84375
146,0.3731515237808228,0.398161418735981,0.8321,0.85546875
147,0.37126436910629274,0.39172153174877167,0.8383,0.83984375
148,0.37075340299606324,0.3825877383351326,0.83285,0.84765625
149,0.36666353917121886,0.3908347710967064,0.8344,0.84375
150,0.36636314277648924,0.378118671476841,0.83535,0.8515625
151,0.37266326065063476,0.3831636905670166,0.831,0.83984375
152,0.36949532442092897,0.3827156275510788,0.83305,0.84765625
153,0.36600354373455046,0.37985502928495407,0.8372,0.8515625
154,0.3690684545516968,0.39756111055612564,0.83645,0.84765625
155,0.3674522698402405,0.38009288907051086,0.8341,0.85546875
156,0.36498899240493776,0.3965580612421036,0.83845,0.86328125
157,0.3715783497810364,0.3878684490919113,0.8333,0.84375
158,0.3594035743713379,0.4005066901445389,0.8401,0.84375
159,0.3674772722244263,0.38169269263744354,0.83355,0.828125
160,0.3665747631549835,0.3854600861668587,0.8374,0.84375
161,0.3671142813205719,0.3778345584869385,0.8356,0.86328125
162,0.36232793912887573,0.38102762401103973,0.83975,0.828125
163,0.3578799439430237,0.40609489381313324,0.84155,0.83984375
164,0.361180487537384,0.3760295435786247,0.8382,0.83984375
165,0.3647094569206238,0.3873480185866356,0.84,0.84375
166,0.36079743700027467,0.38066207617521286,0.83795,0.8515625
167,0.358369659948349,0.38255253434181213,0.8421,0.83984375
168,0.3589509486198425,0.38975001871585846,0.8398,0.84375
169,0.36538849959373476,0.37635338306427,0.83575,0.85546875
170,0.3577311439037323,0.36958611756563187,0.83935,0.8359375
171,0.35835880365371703,0.37760017812252045,0.8403,0.84375
172,0.35517954516410827,0.3748456574976444,0.84265,0.84375
173,0.3559421331644058,0.38593267649412155,0.843,0.84375
174,0.3588153199672699,0.38401980698108673,0.84,0.83984375
175,0.3581633997917175,0.3753088712692261,0.8401,0.85546875
176,0.35672240476608275,0.38432832062244415,0.84025,0.84765625
177,0.3567475363254547,0.37304995208978653,0.8418,0.85546875
178,0.35885724511146544,0.3853437006473541,0.8425,0.84765625
179,0.3564578181743622,0.37891100347042084,0.8404,0.84375
180,0.35477042608261106,0.379502072930336,0.84285,0.8515625
181,0.3543584156036377,0.3815745487809181,0.84185,0.8515625
182,0.3506155920028686,0.3699716255068779,0.84395,0.8515625
183,0.35123062796592713,0.38219258189201355,0.84405,0.85546875
184,0.35027987875938416,0.3737500458955765,0.8415,0.859375
185,0.3574190695762634,0.3899731710553169,0.84025,0.84375
186,0.3511931987762451,0.38429006934165955,0.84285,0.85546875
187,0.3556665756702423,0.3892689719796181,0.84305,0.84765625
188,0.3499125117778778,0.37693142890930176,0.8437,0.8671875
189,0.35253217606544496,0.3647245094180107,0.8432,0.87109375
190,0.3499181106090546,0.37859369814395905,0.8453,0.859375
191,0.3556612602233887,0.3745895028114319,0.8409,0.859375
192,0.3496722517967224,0.3802114501595497,0.8445,0.85546875
193,0.3520735530853272,0.37021157145500183,0.84215,0.85546875
194,0.34553690428733824,0.3711586147546768,0.84755,0.85546875
195,0.35107193217277527,0.37225813418626785,0.8464,0.8515625
196,0.3486054691791534,0.4143475741147995,0.8463,0.83203125
197,0.34470409808158875,0.36527301371097565,0.8484,0.86328125
198,0.3419797863483429,0.373062439262867,0.84935,0.8515625
199,0.34350124468803406,0.3603990226984024,0.84825,0.85546875
200,0.3423997857093811,0.3560921922326088,0.8478,0.87109375
201,0.34959791216850283,0.3684118986129761,0.84285,0.859375
202,0.3426958211183548,0.3731934428215027,0.8509,0.8671875
203,0.347444637131691,0.37019673734903336,0.8475,0.87890625
204,0.3467450910568237,0.3698997274041176,0.846,0.85546875
205,0.34501137194633485,0.372434139251709,0.84545,0.86328125
206,0.34258490514755247,0.3872358202934265,0.84985,0.859375
207,0.3403235526561737,0.3729722946882248,0.85145,0.85546875
208,0.3417784570217133,0.37106943875551224,0.8492,0.85546875
209,0.3395216736793518,0.38046083599328995,0.84955,0.84765625
210,0.33857892270088197,0.3705809488892555,0.8524,0.859375
211,0.3382726358890533,0.35775915533304214,0.8532,0.859375
212,0.34334121727943423,0.3611376881599426,0.84725,0.84375
213,0.3423913079738617,0.3632850721478462,0.84765,0.859375
214,0.3390347321033478,0.3592822104692459,0.85045,0.87109375
215,0.3403354725837707,0.3641696199774742,0.8506,0.86328125
216,0.3398817995071411,0.36468812078237534,0.85045,0.85546875
217,0.33248173389434815,0.3773434981703758,0.85525,0.86328125
218,0.3371906095981598,0.3860710859298706,0.8537,0.85546875
219,0.33393996686935423,0.38868751376867294,0.8533,0.85546875
220,0.3318446449995041,0.37810390442609787,0.8553,0.859375
221,0.3365923076629639,0.3697597160935402,0.85315,0.86328125
222,0.3382327475070953,0.3600635826587677,0.84995,0.8671875
223,0.3342813407421112,0.3757891431450844,0.85605,0.85546875
224,0.33689959535598757,0.37812069058418274,0.8511,0.85546875
225,0.3325015991210937,0.36844487488269806,0.85125,0.85546875
226,0.33451683588027953,0.36633051186800003,0.85185,0.8671875
227,0.3355986387252808,0.3714159056544304,0.8519,0.86328125
228,0.33597999143600465,0.3722030818462372,0.8542,0.84375
229,0.33310232224464414,0.36522775143384933,0.8553,0.86328125
230,0.3344671288490295,0.3874804899096489,0.85595,0.859375
231,0.33235960512161256,0.3681054040789604,0.855,0.859375
232,0.33231518483161926,0.36701849848032,0.85495,0.859375
233,0.33184678888320923,0.3668093830347061,0.8538,0.8515625
234,0.32930965666770934,0.37156854569911957,0.85395,0.8671875
235,0.3339179826259613,0.3806127607822418,0.85435,0.84375
236,0.33364601078033446,0.3681035190820694,0.85195,0.8515625
237,0.33346777338981626,0.3549336716532707,0.8504,0.87109375
238,0.330631546497345,0.35502761974930763,0.85355,0.8671875
239,0.32676026468276975,0.3589663431048393,0.8582,0.86328125
240,0.33277021021842956,0.3545492887496948,0.8532,0.84765625
241,0.3278815975666046,0.35633814334869385,0.8574,0.87109375
242,0.3289564507007599,0.3656238242983818,0.85505,0.85546875
243,0.3280895414352417,0.37667805701494217,0.85495,0.86328125
244,0.3297633729457855,0.3684628829360008,0.85535,0.87109375
245,0.32769380922317504,0.35731883719563484,0.8557,0.859375
246,0.3352751366615295,0.3598816320300102,0.85285,0.8671875
247,0.32429884099960327,0.35212523490190506,0.85775,0.87109375
248,0.32816998715400697,0.36970483139157295,0.85595,0.84765625
249,0.3254846483707428,0.35526973009109497,0.86015,0.87109375
250,0.324629329586029,0.3542161397635937,0.8577,0.8671875
251,0.32404381370544433,0.36909934878349304,0.8598,0.86328125
252,0.32506886830329895,0.36191069334745407,0.85875,0.8671875
253,0.32390013704299925,0.37004250288009644,0.85725,0.875
254,0.3255195317268372,0.3656211495399475,0.8547,0.859375
255,0.32659624938964843,0.37511342018842697,0.85755,0.84765625
256,0.32277808065414426,0.3784702867269516,0.85985,0.84375
257,0.32554329433441165,0.3586343303322792,0.85925,0.85546875
258,0.3207708018064499,0.3696160167455673,0.86035,0.859375
259,0.32484982817173,0.38176901638507843,0.8578,0.8515625
260,0.32665321583747864,0.37488725781440735,0.8567,0.85546875
261,0.319160417175293,0.38785894960165024,0.86165,0.83984375
262,0.3222299264907837,0.3797592967748642,0.8599,0.8671875
263,0.32167569160461423,0.3745352104306221,0.85955,0.87109375
264,0.3245071849346161,0.3648974820971489,0.857,0.85546875
265,0.3238516221046448,0.38127465546131134,0.85885,0.85546875
266,0.3231078077316284,0.3608310632407665,0.8593,0.84765625
267,0.32217004199028015,0.36777374893426895,0.85775,0.86328125
268,0.32110932145118715,0.3683527335524559,0.861,0.85546875
269,0.3154419550418854,0.35424018651247025,0.8635,0.8671875
270,0.31269874897003175,0.35072384029626846,0.8654,0.859375
271,0.3234589440822601,0.36334405466914177,0.85845,0.8671875
272,0.32215265583992003,0.3697972148656845,0.85875,0.86328125
273,0.32075591831207273,0.38487841188907623,0.85815,0.84375
274,0.3192601390361786,0.37382806837558746,0.8583,0.84765625
275,0.3196146760940552,0.362856388092041,0.8629,0.8671875
276,0.31570491800308226,0.36603473126888275,0.86135,0.86328125
277,0.3162806088924408,0.36372003704309464,0.86055,0.87109375
278,0.3183401547908783,0.367037795484066,0.8598,0.8515625
279,0.32471852991580963,0.3499394655227661,0.8579,0.859375
280,0.31079295649528504,0.35727161169052124,0.8631,0.8515625
281,0.31745548696517945,0.351882666349411,0.86285,0.8671875
282,0.3189003659725189,0.361767303198576,0.8633,0.8515625
283,0.31856900613307954,0.3712470158934593,0.8587,0.86328125
284,0.31780516257286073,0.3625703901052475,0.8622,0.8671875
285,0.3211065842151642,0.35283850878477097,0.86155,0.875
286,0.31579808435440065,0.3642266318202019,0.8603,0.875
287,0.31421741189956665,0.36342906951904297,0.86125,0.87109375
288,0.312498273897171,0.3741544112563133,0.86395,0.86328125
289,0.3159168344497681,0.36929938942193985,0.86165,0.85546875
290,0.31707889862060545,0.36355260759592056,0.8601,0.86328125
291,0.3167226236820221,0.36198075860738754,0.86175,0.8671875
292,0.321345418715477,0.3647354356944561,0.85715,0.859375
293,0.3172793852329254,0.37021567672491074,0.8632,0.859375
294,0.31002718296051024,0.35232728719711304,0.86385,0.859375
295,0.3146515326976776,0.35866744816303253,0.86275,0.8515625
296,0.3124568030357361,0.3636235035955906,0.86295,0.87109375
297,0.3134574651002884,0.35596900805830956,0.8633,0.859375
298,0.30749975430965426,0.3679352179169655,0.86575,0.85546875
299,0.30985109338760375,0.3553275540471077,0.8655,0.84765625
300,0.3147049805164337,0.3677269443869591,0.8657,0.85546875
301,0.31288522477149966,0.35807526856660843,0.86385,0.8671875
302,0.31274903287887573,0.3734758496284485,0.8624,0.85546875
303,0.31102609744071963,0.36272334307432175,0.86395,0.86328125
304,0.30882445266246794,0.36444518715143204,0.8654,0.84375
305,0.31225456647872923,0.3710376173257828,0.8648,0.85546875
306,0.311641815328598,0.3649851977825165,0.8653,0.84765625
307,0.31016485085487366,0.3778093233704567,0.86545,0.85546875
308,0.31136399540901183,0.3648275025188923,0.8654,0.859375
309,0.3123769714355469,0.3714137300848961,0.8634,0.859375
310,0.31130162143707274,0.37687432020902634,0.86445,0.85546875
311,0.30955803015232086,0.35230348259210587,0.8624,0.859375
312,0.30897249121665954,0.37329232692718506,0.86345,0.859375
313,0.3092148771286011,0.3757316917181015,0.8645,0.83984375
314,0.304353150510788,0.3590177148580551,0.86775,0.859375
315,0.309982559633255,0.36412831395864487,0.86585,0.8515625
316,0.3113465518474579,0.36055922135710716,0.86335,0.8671875
317,0.3046911967277527,0.3685435876250267,0.86565,0.8515625
318,0.30675346984863283,0.37970389425754547,0.86515,0.84765625
319,0.30934575991630553,0.3580469340085983,0.86415,0.859375
320,0.30696273379325867,0.3622506558895111,0.8663,0.85546875
321,0.30420851600170135,0.3616677075624466,0.86825,0.86328125
322,0.30365779330730436,0.357386939227581,0.86795,0.875
323,0.3104471436023712,0.37610114365816116,0.8654,0.86328125
324,0.30767042655944826,0.3569738194346428,0.86755,0.8671875
325,0.30657312941551207,0.3573383688926697,0.86615,0.87109375
326,0.30835122752189636,0.35752152651548386,0.8665,0.85546875
327,0.307807146692276,0.3720134273171425,0.86645,0.85546875
328,0.30585965065956117,0.3611028343439102,0.8671,0.8671875
329,0.3092365686416626,0.36539176851511,0.8645,0.8671875
330,0.3060310370206833,0.3633928969502449,0.86835,0.859375
331,0.3022808708190918,0.35975856333971024,0.8698,0.86328125
332,0.306035657787323,0.3511468581855297,0.86815,0.8671875
333,0.3044634118080139,0.3730359971523285,0.86845,0.84375
334,0.30756338853836057,0.35919180512428284,0.8664,0.859375
335,0.30471013536453245,0.36159300804138184,0.86755,0.875
336,0.3074714140415192,0.3705974146723747,0.8665,0.875
337,0.3013714557170868,0.36948149651288986,0.8711,0.85546875
338,0.30734940271377564,0.3539957329630852,0.86745,0.8515625
339,0.3067757783412933,0.330793097615242,0.86685,0.88671875
340,0.3041355703830719,0.3543837107717991,0.8693,0.859375
341,0.29865881538391115,0.3539326451718807,0.8725,0.8671875
342,0.30179871501922606,0.3533976227045059,0.86845,0.85546875
343,0.3012206124782562,0.36593612283468246,0.8707,0.86328125
344,0.30252560091018676,0.3501883000135422,0.8676,0.8828125
345,0.2979568088531494,0.3482338562607765,0.8718,0.87890625
346,0.29980210790634154,0.36029262840747833,0.8686,0.86328125
347,0.3023215195655823,0.36479661986231804,0.86895,0.86328125
348,0.2988088957548142,0.3506501764059067,0.87095,0.87109375
349,0.30191479296684265,0.3504933789372444,0.86865,0.87109375
350,0.2975653651714325,0.35515424609184265,0.8706,0.87109375
351,0.2971714215278625,0.34814365580677986,0.8702,0.86328125
352,0.29771986448764803,0.34396255016326904,0.8728,0.8671875
353,0.3018383854866028,0.3571791611611843,0.86825,0.86328125
354,0.3003069118976593,0.3583601862192154,0.87015,0.859375
355,0.3000452450275421,0.34634391963481903,0.8713,0.8671875
356,0.29829994688034056,0.35539454221725464,0.8693,0.859375
357,0.2980345067501068,0.3484514057636261,0.8727,0.86328125
358,0.30393932132720947,0.33617132157087326,0.8714,0.875
359,0.29835294828414916,0.33914557844400406,0.87155,0.8671875
360,0.2912637908935547,0.3375288024544716,0.87485,0.86328125
361,0.30171477434635163,0.3537907302379608,0.86645,0.8671875
362,0.29462993969917295,0.34277303144335747,0.87315,0.8671875
363,0.294627739572525,0.36070365458726883,0.8719,0.86328125
364,0.29555873568058016,0.3543940559029579,0.8703,0.8671875
365,0.2999842085838318,0.3436507508158684,0.87215,0.87109375
366,0.29861603910923007,0.33116579055786133,0.8729,0.87890625
367,0.29505815715789796,0.3367113955318928,0.87305,0.875
368,0.2973504101753235,0.34049133211374283,0.87115,0.87890625
369,0.2970344103336334,0.3493710458278656,0.87135,0.85546875
370,0.29629654321670534,0.3553699404001236,0.8725,0.859375
371,0.29470350275039675,0.35964298993349075,0.87475,0.8671875
372,0.2963175243854523,0.34874678775668144,0.8727,0.8671875
373,0.29673529498577117,0.342940591275692,0.87385,0.875
374,0.29627338645458223,0.3531559631228447,0.8742,0.86328125
375,0.29512701842784883,0.35729893296957016,0.87195,0.859375
376,0.28803418107032774,0.3473140746355057,0.87905,0.87109375
377,0.2931819838523865,0.337684016674757,0.8753,0.8671875
378,0.2993094881296158,0.36196067184209824,0.86815,0.87109375
379,0.2997304653644562,0.35761163383722305,0.8671,0.859375
380,0.30036452741622927,0.3439609557390213,0.8722,0.8828125
381,0.2931175928592682,0.3613712526857853,0.874,0.8671875
382,0.2965937504291534,0.3494802862405777,0.8712,0.86328125
383,0.29076380281448366,0.34457190334796906,0.87325,0.875
384,0.29046060383319855,0.33160289004445076,0.87635,0.8828125
385,0.29535008263587953,0.3623090833425522,0.8743,0.875
386,0.2996420162439346,0.33670900017023087,0.87115,0.87109375
387,0.29124161148071287,0.3373083397746086,0.87395,0.86328125
388,0.2927392535209656,0.3586800843477249,0.8738,0.87890625
389,0.2938533282279968,0.3300911411643028,0.8751,0.87109375
390,0.29815294575691226,0.34082507714629173,0.87045,0.88671875
391,0.2935680537700653,0.34194768220186234,0.87485,0.86328125
392,0.29571131591796873,0.3319801986217499,0.8734,0.8828125
393,0.2953373118877411,0.3391714170575142,0.872,0.8828125
394,0.2891830727577209,0.34558458626270294,0.87455,0.87109375
395,0.29723068215847015,0.33815552294254303,0.87,0.88671875
396,0.2947224349498749,0.33273790776729584,0.8737,0.8671875
397,0.2921044215679169,0.3477342799305916,0.8719,0.875
398,0.2976959878921509,0.33712491765618324,0.873,0.86328125
399,0.29218952035903933,0.3483768701553345,0.8719,0.86328125
400,0.2932350836277008,0.35572272911667824,0.87355,0.859375
401,0.2900624837398529,0.360233373939991,0.87685,0.859375
402,0.2934046048641205,0.36026156321167946,0.8749,0.87890625
403,0.29195260572433474,0.3614194691181183,0.8742,0.84765625
404,0.29224415011405946,0.341581754386425,0.8754,0.859375
405,0.2930875752210617,0.34870652854442596,0.87435,0.87109375
406,0.28848878710269926,0.3458518832921982,0.87885,0.875
407,0.2946022464513779,0.33646294847130775,0.87215,0.87109375
408,0.2860238147735596,0.33808785676956177,0.8773,0.87109375
409,0.28926649646759034,0.34209634363651276,0.87505,0.859375
410,0.29270411598682405,0.33578192442655563,0.8719,0.875
411,0.28743952565193176,0.34393465518951416,0.87585,0.859375
412,0.29452722959518435,0.358171034604311,0.87455,0.8671875
413,0.2922539243936539,0.34371649846434593,0.8725,0.86328125
414,0.28773327975273133,0.34872623533010483,0.8744,0.875
415,0.2919577234983444,0.35522378608584404,0.8753,0.86328125
416,0.28485989713668824,0.3497202433645725,0.8763,0.87109375
417,0.2899937251091003,0.32521671056747437,0.8762,0.87109375
418,0.2903781301021576,0.3523667939007282,0.8733,0.8515625
419,0.28992465090751646,0.3563045933842659,0.87515,0.859375
420,0.29423875784873965,0.3411260209977627,0.8731,0.875
421,0.28476203672885897,0.3435574024915695,0.87975,0.859375
422,0.2878998748779297,0.3445998951792717,0.87595,0.87890625
423,0.29211483120918275,0.3386981375515461,0.8717,0.87890625
424,0.28658871953487397,0.34290725737810135,0.87705,0.8671875
425,0.2880137022733688,0.35352669656276703,0.87425,0.8671875
426,0.2868320722579956,0.3612503707408905,0.87525,0.86328125
427,0.2905773000717163,0.35057754442095757,0.8755,0.87890625
428,0.2941329416513443,0.32702115923166275,0.8733,0.8828125
429,0.28487461433410644,0.3554404079914093,0.87875,0.85546875
430,0.2790119208097458,0.32530905678868294,0.87985,0.87109375
431,0.2872623385667801,0.345910869538784,0.8754,0.86328125
432,0.28759753432273866,0.33255529403686523,0.8765,0.8671875
433,0.29212888250350955,0.34886473417282104,0.8742,0.859375
434,0.28966611976623535,0.3511638194322586,0.8773,0.8671875
435,0.2877232843399048,0.3369595743715763,0.87665,0.875
436,0.2865535317659378,0.3558327257633209,0.8766,0.86328125
437,0.2859426253795624,0.34269382059574127,0.87905,0.875
438,0.28559554095268247,0.3370632939040661,0.87965,0.87109375
439,0.2851427009344101,0.34539220482110977,0.8782,0.86328125
440,0.28275301809310915,0.35553937405347824,0.8814,0.85546875
441,0.28720413641929626,0.34410665556788445,0.8758,0.87109375
442,0.2846980129718781,0.3494378589093685,0.8776,0.87109375
443,0.2897797712564468,0.34254296496510506,0.87525,0.86328125
444,0.27960969758033755,0.3391529843211174,0.87875,0.8828125
445,0.28530196809768676,0.35824431106448174,0.8774,0.87109375
446,0.28430758709907533,0.3425547853112221,0.87855,0.87890625
447,0.2822783496379852,0.33979592844843864,0.8785,0.87109375
448,0.28706438589096067,0.3403834030032158,0.87675,0.875
449,0.2831370510339737,0.34840428456664085,0.87835,0.87109375
450,0.2781472831249237,0.3398221954703331,0.8803,0.87109375
451,0.28399422278404235,0.3323625177145004,0.87815,0.875
452,0.28482510843276976,0.3463868498802185,0.87595,0.87109375
453,0.28593168675899505,0.3243761472404003,0.87665,0.8671875
454,0.28175738468170164,0.33717890828847885,0.87935,0.87109375
455,0.2842032726764679,0.3386014848947525,0.8784,0.8671875
456,0.2884293469667435,0.35944990813732147,0.8748,0.859375
